X,Y,fid,LAYER,NP,TIPO,CALLE,TIPO2,direccion,ID,icon_url
-58.3849220006691,-34.5795696331072,"174",NP-NO CONSOLIDADOS,"2707",A,PUNTA CORRAL,Vivienda,PUNTA CORRAL 2707,YP-0025-025,./0.png
-58.3849617921076,-34.5795699068186,"175",NP-NO CONSOLIDADOS,"2705",A,PUNTA CORRAL,Vivienda,PUNTA CORRAL 2705,YP-0025-024,./0.png
-58.3849942419332,-34.5795639690259,"176",NP-NO CONSOLIDADOS,"2703",A,PUNTA CORRAL,Vivienda,PUNTA CORRAL 2703,YP-0025-024,./0.png
-58.385018588428,-34.5795581870186,"177",NP-NO CONSOLIDADOS,"2701",A,PUNTA CORRAL,Vivienda,PUNTA CORRAL 2701,YP-0025-023,./0.png
-58.3851072408321,-34.5795708722227,"178",NP-NO CONSOLIDADOS,"2695",A,PUNTA CORRAL,Vivienda,PUNTA CORRAL 2695,YP-0025-022,./0.png
-58.3851472055038,-34.5796100451144,"179",NP-NO CONSOLIDADOS,"2687",A,PUNTA CORRAL,Vivienda,PUNTA CORRAL 2687,YP-0025-022,./0.png
-58.3851650309283,-34.5795421127659,"180",NP-NO CONSOLIDADOS,"2696",A,PUNTA CORRAL,Vivienda,PUNTA CORRAL 2696,YP-0027-001,./0.png
-58.385203009767,-34.5796141401681,"181",NP-NO CONSOLIDADOS,"2684",A,PUNTA CORRAL,Vivienda,PUNTA CORRAL 2684,YP-0027-002,./0.png
-58.3852441897195,-34.5796802544397,"182",NP-NO CONSOLIDADOS,"2674",A,PUNTA CORRAL,Vivienda,PUNTA CORRAL 2674,YP-0027-003,./0.png
-58.3852645216571,-34.5797145984476,"183",NP-NO CONSOLIDADOS,"2668",A,PUNTA CORRAL,Vivienda,PUNTA CORRAL 2668,YP-0027-004,./0.png
-58.3832917455934,-34.5794110207219,"184",NP-NO CONSOLIDADOS,"1111",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 1111,,./0.png
-58.3776158933178,-34.5831963376008,"185",NP-CONSOLIDADAS,614B,A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 614B,GU-0011-005,./0.png
-58.3761034602883,-34.584055831394,"186",NP-CONSOLIDADAS,"478",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 478,GU-0001-021,./0.png
-58.3837990803261,-34.579342051982,"187",NP-NO CONSOLIDADOS,"1176",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 1176,,./0.png
-58.3837640124583,-34.579364272126,"188",NP-NO CONSOLIDADOS,"1166",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 1166,,./0.png
-58.3837375290919,-34.5793794129992,"189",NP-NO CONSOLIDADOS,"1156",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 1156,,./0.png
-58.3835583463008,-34.5794871819571,"190",NP-NO CONSOLIDADOS,"1146",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 1146,,./0.png
-58.383531862859,-34.5795023227832,"191",NP-NO CONSOLIDADOS,"1136",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 1136,,./0.png
-58.3834953890544,-34.5795250003165,"192",NP-NO CONSOLIDADOS,"1126",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 1126,,./0.png
-58.3833513817517,-34.5793767526082,"193",NP-NO CONSOLIDADOS,"1117",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 1117,,./0.png
-58.3833221118167,-34.5793929654733,"194",NP-NO CONSOLIDADOS,"1115",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 1115,,./0.png
-58.3831231955641,-34.5795133846463,"195",NP-NO CONSOLIDADOS,"1107",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 1107,,./0.png
-58.383088205475,-34.5795323812747,"196",NP-NO CONSOLIDADOS,"1103",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 1103,,./0.png
-58.3830514202031,-34.579556645521,"197",NP-NO CONSOLIDADOS,"1091",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 1091,,./0.png
-58.3825448516961,-34.5798378624122,"198",NP-NO CONSOLIDADOS,"1043",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 1043,,./0.png
-58.3825079125473,-34.5798787010235,"199",NP-NO CONSOLIDADOS,"1037",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 1037,,./0.png
-58.3824703371652,-34.5798999680322,"200",NP-NO CONSOLIDADOS,"1035",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 1035,,./0.png
-58.3823147340492,-34.5799939206621,"201",NP-NO CONSOLIDADOS,"1015",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 1015,,./0.png
-58.3822719423288,-34.5800188957741,"202",NP-NO CONSOLIDADOS,"1009",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 1009,,./0.png
-58.3822417773723,-34.5800353295217,"203",NP-NO CONSOLIDADOS,"1005",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 1005,,./0.png
-58.3820808819886,-34.5801317026077,"204",NP-NO CONSOLIDADOS,"991",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 991,,./0.png
-58.3820409252184,-34.5801556027191,"205",NP-NO CONSOLIDADOS,"985",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 985,,./0.png
-58.3820166809748,-34.5801700033017,"206",NP-NO CONSOLIDADOS,"969",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 969,,./0.png
-58.3818296981354,-34.5802802230632,"207",NP-NO CONSOLIDADOS,"957",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 957,,./0.png
-58.38180661676,-34.5802938732713,"208",NP-NO CONSOLIDADOS,"955",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 955,,./0.png
-58.3817651515952,-34.5803184432884,"209",NP-NO CONSOLIDADOS,"951",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 951,,./0.png
-58.3813437931298,-34.5805501673856,"210",NP-NO CONSOLIDADOS,"899",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 899,,./0.png
-58.3813083202369,-34.5805907763232,"211",NP-NO CONSOLIDADOS,"895",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 895,,./0.png
-58.3812668547812,-34.5806153461615,"212",NP-NO CONSOLIDADOS,"893",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 893,,./0.png
-58.3811129436087,-34.5807069450631,"213",NP-NO CONSOLIDADOS,"875",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 875,,./0.png
-58.3810725243252,-34.5807304835905,"214",NP-NO CONSOLIDADOS,"873",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 873,,./0.png
-58.3810418172884,-34.5807491429925,"215",NP-NO CONSOLIDADOS,"871",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 871,,./0.png
-58.3808775603193,-34.5808462643075,"216",NP-NO CONSOLIDADOS,"855",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 855,,./0.png
-58.3808381273158,-34.5808704296423,"217",NP-NO CONSOLIDADOS,"853",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 853,,./0.png
-58.3808160967215,-34.5808830236047,"218",NP-NO CONSOLIDADOS,"851",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 851,,./0.png
-58.3806273712784,-34.5809946903747,"219",NP-NO CONSOLIDADOS,"833",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 833,,./0.png
-58.3806050092804,-34.5810085824587,"220",NP-NO CONSOLIDADOS,"829",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 829,,./0.png
-58.380563277606,-34.5810339740778,"221",NP-NO CONSOLIDADOS,"827",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 827,,./0.png
-58.380141145047,-34.5812657999555,"222",NP-NO CONSOLIDADOS,"795",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 795,,./0.png
-58.3801033161513,-34.5813069133763,"223",NP-NO CONSOLIDADOS,"793",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 793,,./0.png
-58.380067488079,-34.5813278248602,"224",NP-NO CONSOLIDADOS,"791",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 791,,./0.png
-58.3799124937819,-34.5814194273774,"225",NP-NO CONSOLIDADOS,"777",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 777,,./0.png
-58.3798662498388,-34.5814471198614,"226",NP-NO CONSOLIDADOS,"773",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 773,,./0.png
-58.3798395234184,-34.5814626873925,"227",NP-NO CONSOLIDADOS,"769",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 769,,./0.png
-58.3796760602381,-34.5815605324521,"228",NP-NO CONSOLIDADOS,"757",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 757,,./0.png
-58.3796366623353,-34.5815837242962,"229",NP-NO CONSOLIDADOS,"753",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 753,,./0.png
-58.3796175545628,-34.5815955942627,"230",NP-NO CONSOLIDADOS,"749",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 749,,./0.png
-58.3794276195028,-34.5817082403505,"231",NP-NO CONSOLIDADOS,"733",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 733,,./0.png
-58.3794011054257,-34.5817239697905,"232",NP-NO CONSOLIDADOS,"731",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 731,,./0.png
-58.3793656276522,-34.5817452212748,"233",NP-NO CONSOLIDADOS,"729",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 729,,./0.png
-58.3770747082845,-34.5832394261503,"234",NP-CONSOLIDADAS,"599",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 599,,./0.png
-58.3769972142108,-34.5833296256149,"235",NP-CONSOLIDADAS,"575",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 575,,./0.png
-58.3762930135003,-34.5836531560489,"236",NP-CONSOLIDADAS,"501",O,CARLOS H. PERETTE,"Organización social, religiosa o gubernamental",CARLOS H. PERETTE 501,,./0.png
-58.3767829994178,-34.5834204407834,"237",NP-CONSOLIDADAS,"551",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 551,,./0.png
-58.376122682526,-34.5837781520922,"238",NP-CONSOLIDADAS,"491",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 491,,./0.png
-58.3784733892203,-34.5827744971382,"239",NP-NO CONSOLIDADOS,644 D,B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 644 D,GU-011A-020,./0.png
-58.3785397265043,-34.5828552049584,"240",NP-NO CONSOLIDADOS,644 C,D,CARLOS H. PERETTE,Pasillo interno,CARLOS H. PERETTE 644 C,,./0.png
-58.3785136407822,-34.5828692209211,"241",NP-NO CONSOLIDADOS,644 B,A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 644 B,GU-0011-017,./0.png
-58.37846376146,-34.5828505992626,"242",NP-NO CONSOLIDADOS,644 A,O,CARLOS H. PERETTE,"Organización social, religiosa o gubernamental",CARLOS H. PERETTE 644 A,GU-0011-017,./0.png
-58.3780351447764,-34.5829383907288,"243",NP-CONSOLIDADAS,"638",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 638,GU-0011-015,./0.png
-58.3780096526909,-34.5829539742416,"244",NP-CONSOLIDADAS,"636",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 636,GU-0011-015,./0.png
-58.3775873218939,-34.5832123322915,"245",NP-CONSOLIDADAS,"612",D,CARLOS H. PERETTE,Pasillo interno,CARLOS H. PERETTE 612,GU-0011-005,./0.png
-58.3774300776632,-34.5833060249507,"246",NP-CONSOLIDADAS,"602",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 602,GU-0011-001,./0.png
-58.3770044094654,-34.5835532077596,"247",NP-CONSOLIDADAS,"564",D,CARLOS H. PERETTE,Pasillo interno,CARLOS H. PERETTE 564,GU-0006-039,./0.png
-58.3769302237841,-34.5835956524729,"248",NP-CONSOLIDADAS,"554",D,CARLOS H. PERETTE,Pasillo interno,CARLOS H. PERETTE 554,GU-0006-041,./0.png
-58.3768898767119,-34.5836172319551,"249",NP-CONSOLIDADAS,"550",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 550,GU-0006-041,./0.png
-58.3767500233093,-34.5837057272059,"250",NP-CONSOLIDADAS,"534",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 534,GU-0006-045,./0.png
-58.376699988225,-34.5837304718055,"251",NP-CONSOLIDADAS,"530",D,CARLOS H. PERETTE,Pasillo interno,CARLOS H. PERETTE 530,,./0.png
-58.376613109542,-34.5837655204789,"252",NP-CONSOLIDADAS,"518",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 518,GU-0006-053,./0.png
-58.3763143840299,-34.5839601465702,"253",NP-CONSOLIDADAS,"494",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 494,GU-0001-019,./0.png
-58.3760429911474,-34.5840924384607,"254",NP-CONSOLIDADAS,"472",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 472,GU-0001-023,./0.png
-58.3759920074451,-34.5841194722601,"255",NP-CONSOLIDADAS,"468",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 468,GU-0001-024,./0.png
-58.375933972856,-34.5841502830963,"256",NP-CONSOLIDADAS,"462",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 462,GU-0001-027,./0.png
-58.3758465928062,-34.5841849658066,"257",NP-CONSOLIDADAS,"454",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 454,GU-0001-028,./0.png
-58.3789703634814,-34.5824066671609,"258",NP-NO CONSOLIDADOS,"682",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 682,GU-0020-027,./0.png
-58.3790343575597,-34.5823785153946,"259",NP-NO CONSOLIDADOS,"692",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 692,GU-0020-027,./0.png
-58.3784473319322,-34.582704571863,"260",NP-CONSOLIDADAS,"646",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 646,GU-011A-020,./0.png
-58.378082685861,-34.5829115442283,"261",NP-CONSOLIDADAS,"640",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 640,GU-0011-015,./0.png
-58.378048967037,-34.5829298713691,"262",NP-CONSOLIDADAS,638 B,B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 638 B,GU-0011-015,./0.png
-58.3780228887,-34.5829462787867,"263",NP-CONSOLIDADAS,636 B,D,CARLOS H. PERETTE,Pasillo interno,CARLOS H. PERETTE 636 B,GU-0011-015,./0.png
-58.3779970234879,-34.5829806808962,"264",NP-CONSOLIDADAS,"634",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 634,GU-0011-014,./0.png
-58.3779660868372,-34.5829988690541,"265",NP-CONSOLIDADAS,"632",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 632,GU-0011-013,./0.png
-58.3779228331266,-34.5830201694564,"266",NP-CONSOLIDADAS,"630",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 630,GU-0011-012,./0.png
-58.3778679621446,-34.5830724529803,"267",NP-CONSOLIDADAS,"628",C,CARLOS H. PERETTE,Cochera,CARLOS H. PERETTE 628,GU-0011-011,./0.png
-58.3777965747801,-34.5830951412243,"268",NP-CONSOLIDADAS,"626",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 626,GU-0011-010,./0.png
-58.377769997769,-34.5831113449656,"269",NP-CONSOLIDADAS,"624",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 624,GU-0011-009,./0.png
-58.3777384168975,-34.5831300767698,"270",NP-CONSOLIDADAS,"622",D,CARLOS H. PERETTE,Pasillo interno,CARLOS H. PERETTE 622,GU-0011-009,./0.png
-58.3782173123647,-34.5828501629078,"271",NP-CONSOLIDADAS,"642",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 642,GU-0011-017,./0.png
-58.3784858469132,-34.5826795722722,"272",NP-CONSOLIDADAS,"648",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 648,GU-011A-021,./0.png
-58.3777169557364,-34.5831411839854,"273",NP-CONSOLIDADAS,"620",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 620,GU-0011-008,./0.png
-58.3776800421001,-34.5831631867353,"274",NP-CONSOLIDADAS,"618",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 618,GU-0011-007,./0.png
-58.3776434529558,-34.5831816537458,"275",NP-CONSOLIDADAS,"616",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 616,GU-0011-005,./0.png
-58.3776007515945,-34.5832045356246,"276",NP-CONSOLIDADAS,"614",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 614,GU-0011-005,./0.png
-58.3775698906419,-34.5832270060427,"277",NP-CONSOLIDADAS,"610",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 610,GU-0011-004,./0.png
-58.3775477765375,-34.5832411391637,"278",NP-CONSOLIDADAS,"608",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 608,GU-0011-002,./0.png
-58.3775110306017,-34.583253007685,"279",NP-CONSOLIDADAS,"606",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 606,GU-0011-002,./0.png
-58.3774598061495,-34.5832888648514,"280",NP-CONSOLIDADAS,"604",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 604,GU-0011-001,./0.png
-58.3767610051433,-34.5836982580061,"281",NP-CONSOLIDADAS,"538",D,CARLOS H. PERETTE,Pasillo interno,CARLOS H. PERETTE 538,GU-0006-045,./0.png
-58.3767847236631,-34.5836851544534,"282",NP-CONSOLIDADAS,"544",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 544,GU-0006-044,./0.png
-58.3768155473639,-34.5836621125319,"283",NP-CONSOLIDADAS,"546",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 546,GU-0006-043,./0.png
-58.3768574294776,-34.5836387180933,"284",NP-CONSOLIDADAS,"548",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 548,GU-0006-042,./0.png
-58.3769103952996,-34.5836057447855,"285",NP-CONSOLIDADAS,"552",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 552,GU-0006-041,./0.png
-58.3769498204423,-34.5835840275633,"286",NP-CONSOLIDADAS,"556",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 556,GU-0006-040,./0.png
-58.3769878682381,-34.5835624682609,"287",NP-CONSOLIDADAS,"562",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 562,GU-0006-039,./0.png
-58.3770220463552,-34.5835413672913,"288",NP-CONSOLIDADAS,"566",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 566,GU-0006-039,./0.png
-58.3770564223166,-34.5835227594757,"289",NP-CONSOLIDADAS,"568",D,CARLOS H. PERETTE,Pasillo interno,CARLOS H. PERETTE 568,GU-0006-039,./0.png
-58.3770842731511,-34.5835105878719,"290",NP-CONSOLIDADAS,"570",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 570,GU-0006-037,./0.png
-58.3771051755665,-34.5834982109207,"291",NP-CONSOLIDADAS,"572",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 572,GU-0006-037,./0.png
-58.3771767301962,-34.5834557393582,"292",NP-CONSOLIDADAS,"580",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 580,GU-0006-036,./0.png
-58.3771990612812,-34.5834403199777,"293",NP-CONSOLIDADAS,"584",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 584,GU-0006-035,./0.png
-58.3772603805229,-34.583403905912,"294",NP-CONSOLIDADAS,"592",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 592,GU-0006-033,./0.png
-58.3772267662914,-34.5834230718618,"295",NP-CONSOLIDADAS,"586",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 586,GU-0006-034,./0.png
-58.3773353206311,-34.5833884256526,"296",NP-CONSOLIDADAS,"598",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 598,GU-0006-031,./0.png
-58.3766692357647,-34.5837464317851,"297",NP-CONSOLIDADAS,"526",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 526,GU-0006-052,./0.png
-58.3766267645741,-34.5837582803417,"298",NP-CONSOLIDADAS,"522",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 522,GU-0006-053,./0.png
-58.3765938911878,-34.5837825621442,"299",NP-CONSOLIDADAS,"514",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 514,GU-0006-054,./0.png
-58.3765582338129,-34.5838064567094,"300",NP-CONSOLIDADAS,"510",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 510,GU-0006-055,./0.png
-58.3764812653764,-34.5838458464866,"301",NP-CONSOLIDADAS,"504",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 504,GU-0006-056,./0.png
-58.3764509684196,-34.5838642485408,"302",NP-CONSOLIDADAS,"502",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 502,GU-0006-056,./0.png
-58.3763304978003,-34.583952610922,"303",NP-CONSOLIDADAS,"496",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 496,GU-0001-019,./0.png
-58.376353238324,-34.5839369302761,"304",NP-CONSOLIDADAS,"498",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 498,GU-0001-019,./0.png
-58.3762985581982,-34.5839681614538,"305",NP-CONSOLIDADAS,"492",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 492,GU-0001-019,./0.png
-58.3762685848366,-34.5839849016548,"306",NP-CONSOLIDADAS,"490",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 490,GU-0001-020,./0.png
-58.376219972376,-34.5840059371854,"307",NP-CONSOLIDADAS,"486",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 486,GU-0001-020,./0.png
-58.376148128455,-34.5840328072184,"308",NP-CONSOLIDADAS,"480",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 480,GU-0001-021,./0.png
-58.3760689678381,-34.5840785814016,"309",NP-CONSOLIDADAS,"474",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 474,GU-0001-022,./0.png
-58.3760195497136,-34.5841069352694,"310",NP-CONSOLIDADAS,"470",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 470,GU-0001-023,./0.png
-58.3759720707565,-34.5841308329974,"311",NP-CONSOLIDADAS,"466",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 466,GU-0001-025,./0.png
-58.3759490479948,-34.5841408247273,"312",NP-CONSOLIDADAS,"464",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 464,GU-0001-026,./0.png
-58.3759181138369,-34.584156496546,"313",NP-CONSOLIDADAS,"460",A,CARLOS H. PERETTE,Vivienda,CARLOS H. PERETTE 460,GU-0001-027,./0.png
-58.3758682934915,-34.584166182493,"314",NP-CONSOLIDADAS,"456",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 456,GU-0001-028,./0.png
-58.3758963580325,-34.5841593925014,"315",NP-CONSOLIDADAS,"458",D,CARLOS H. PERETTE,Pasillo interno,CARLOS H. PERETTE 458,GU-0001-028,./0.png
-58.3758303130212,-34.5842017936232,"316",NP-CONSOLIDADAS,"452",B,CARLOS H. PERETTE,Local comercial o Uso mixto con vivienda,CARLOS H. PERETTE 452,GU-0001-028,./0.png
-58.3830616694359,-34.5809588553487,"317",NP-NO CONSOLIDADOS,"1002",A,QUETZAL,Vivienda,QUETZAL 1002,YP-0022-071,./0.png
-58.381051456829,-34.5820102959604,"318",NP-NO CONSOLIDADOS,"804",A,QUETZAL,Vivienda,QUETZAL 804,YP-0022-026,./0.png
-58.3808299070641,-34.5821051119488,"319",NP-NO CONSOLIDADOS,"794",A,QUETZAL,Vivienda,QUETZAL 794,YP-0022-023,./0.png
-58.3806157319468,-34.5821995411291,"320",NP-NO CONSOLIDADOS,"778",A,QUETZAL,Vivienda,QUETZAL 778,YP-0022-020,./0.png
-58.3805930436487,-34.5822087637994,"321",NP-NO CONSOLIDADOS,"776",A,QUETZAL,Vivienda,QUETZAL 776,YP-0022-020,./0.png
-58.3805536840478,-34.5822222227543,"322",NP-NO CONSOLIDADOS,"772",A,QUETZAL,Vivienda,QUETZAL 772,YP-0022-020,./0.png
-58.3805203452672,-34.5822331835,"323",NP-NO CONSOLIDADOS,"770",A,QUETZAL,Vivienda,QUETZAL 770,YP-0022-020,./0.png
-58.3804126803857,-34.582275446696,"324",NP-NO CONSOLIDADOS,"762",A,QUETZAL,Vivienda,QUETZAL 762,YP-0022-017,./0.png
-58.3802989894703,-34.5823171868389,"325",NP-NO CONSOLIDADOS,"758",A,QUETZAL,Vivienda,QUETZAL 758,YP-0022-016,./0.png
-58.379903082526,-34.5824903159886,"326",NP-NO CONSOLIDADOS,"724",A,QUETZAL,Vivienda,QUETZAL 724,YP-0022-011,./0.png
-58.3797784940568,-34.5825482810107,"327",NP-NO CONSOLIDADOS,"714",B,QUETZAL,Local comercial o Uso mixto con vivienda,QUETZAL 714,YP-0022-009,./0.png
-58.3806495148243,-34.5821801998845,"328",NP-NO CONSOLIDADOS,"782",A,QUETZAL,Vivienda,QUETZAL 782,YP-0022-020,./0.png
